half_hour,freq,freq_wt,uid,cluster
10,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
11,1.0,1.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
12,1.0,1.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
13,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
14,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
15,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
16,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
17,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
18,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
19,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
20,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
21,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
22,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
23,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
24,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
25,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
26,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
27,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
28,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
29,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
30,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
31,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
32,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
33,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
34,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
35,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
36,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
37,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
38,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
39,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
40,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
41,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
42,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
43,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
44,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
45,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
46,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
47,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,19
0,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
1,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
2,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
3,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
4,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
5,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
6,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
7,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
8,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
9,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
10,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
11,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
12,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
13,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
14,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
15,1.0,1.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
16,1.0,1.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
17,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
18,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
19,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
20,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
21,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
22,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
23,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
24,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
25,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
26,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
27,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
28,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
29,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
30,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
31,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
32,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
33,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
34,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
35,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
36,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
37,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
38,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
39,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
40,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
41,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
42,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
43,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
44,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
45,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
46,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
47,0.0,0.0,03f953a0-2bdd-4cd6-89bf-578f615c54c2,20
0,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
1,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
2,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
3,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
4,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
5,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
6,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
7,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
8,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
9,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
10,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
11,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
12,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
13,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
14,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
15,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
16,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
17,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
18,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
19,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
20,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
21,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
22,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
23,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
24,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
25,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
26,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
27,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
28,1.0,0.15,1f61fa94-0592-4c02-8754-d97d564aad99,2
29,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
30,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
31,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
32,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
33,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
34,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
35,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
36,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
37,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
38,1.0,1.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
39,1.0,1.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
40,1.0,1.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
41,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
42,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
43,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
44,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
45,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
46,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
47,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,2
0,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
1,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
2,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
3,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
4,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
5,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
6,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
7,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
8,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
9,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
10,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
11,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
12,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
13,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
14,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
15,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
16,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
17,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
18,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
19,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
20,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
21,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
22,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
23,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
24,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
25,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
26,0.5,0.5,1f61fa94-0592-4c02-8754-d97d564aad99,3
27,0.5,0.5,1f61fa94-0592-4c02-8754-d97d564aad99,3
28,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
29,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
30,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
31,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
32,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
33,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
34,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
35,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
36,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
37,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
38,0.5,0.5,1f61fa94-0592-4c02-8754-d97d564aad99,3
39,0.5,0.5,1f61fa94-0592-4c02-8754-d97d564aad99,3
40,1.0,1.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
41,0.5,0.5,1f61fa94-0592-4c02-8754-d97d564aad99,3
42,0.5,0.375,1f61fa94-0592-4c02-8754-d97d564aad99,3
43,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
44,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
45,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
46,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
47,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,3
0,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
1,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
2,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
3,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
4,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
5,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
6,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
7,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
8,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
9,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
10,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
11,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
12,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
13,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
14,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
15,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
16,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
17,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
18,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
19,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
20,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
21,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
22,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
23,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
24,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
25,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
26,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
27,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
28,1.0,1.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
29,1.0,1.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
30,1.0,1.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
31,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
32,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
33,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
34,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
35,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
36,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
37,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
38,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
39,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
40,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
41,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
42,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
43,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
44,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
45,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
46,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
47,0.0,0.0,1f61fa94-0592-4c02-8754-d97d564aad99,5
0,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
1,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
2,1.0,0.3333333333333333,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
3,1.0,0.3333333333333333,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
4,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
5,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
6,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
7,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
8,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
9,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
10,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
11,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
12,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
13,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
14,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
15,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
16,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
17,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
18,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
19,1.0,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
20,1.0,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
21,1.0,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
22,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
23,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
24,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
25,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
26,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
27,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
28,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
29,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
30,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
31,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
32,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
33,1.0,0.3333333333333333,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
34,1.0,0.3333333333333333,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
35,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
36,1.0,0.24666666666666667,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
37,1.0,0.24666666666666667,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
38,1.0,0.24666666666666667,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
39,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
40,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
41,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
42,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
43,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
44,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
45,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
46,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
47,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,1
0,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
1,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
2,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
3,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
4,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
5,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
6,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
7,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
8,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
9,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
10,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
11,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
12,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
13,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
14,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
15,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
16,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
17,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
18,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
19,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
20,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
21,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
22,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
23,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
24,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
25,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
26,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
27,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
28,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
29,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
30,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
31,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
32,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
33,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
34,0.5,0.22777777777777775,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
35,0.5,0.22777777777777775,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
36,0.5,0.22777777777777775,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
37,0.5,0.22777777777777775,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
38,1.0,0.28888888888888886,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
39,1.0,0.28888888888888886,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
40,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
41,0.5,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
42,0.5,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
43,0.5,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
44,0.5,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
45,0.5,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
46,0.5,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
47,0.5,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,2
0,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
1,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
2,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
3,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
4,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
5,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
6,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
7,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
8,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
9,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
10,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
11,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
12,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
13,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
14,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
15,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
16,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
17,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
18,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
19,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
20,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
21,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
22,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
23,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
24,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
25,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
26,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
27,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
28,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
29,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
30,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
31,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
